polarity,subjectivity,product
0.425,0.689285714286,0.292946428571
-0.05,0.4,-0.02
-1.0,1.0,-1.0
0.175,0.325,0.056875
-0.3,0.4,-0.12
0.0681818181818,0.227272727273,0.0154958677686
0.145454545455,0.518181818182,0.0753719008264
-0.291666666667,0.541666666667,-0.157986111111
0.25,1.0,0.25
0.1,0.25,0.025
0.5,0.5,0.25
0.6,1.0,0.6
0.2,0.3,0.06
0.233333333333,0.333333333333,0.0777777777778
0.243303571429,0.680803571429,0.16564194037
0.8125,0.625,0.5078125
-0.3,0.5,-0.15
-0.291666666667,0.541666666667,-0.157986111111
0.14,0.613333333333,0.0858666666667
-0.472222222222,0.594444444444,-0.280709876543
0.1875,0.6875,0.12890625
-0.2,0.4,-0.08
0.333333333333,0.5,0.166666666667
0.0166666666667,0.416666666667,0.00694444444444
0.2,0.2,0.04
-0.8,0.95,-0.76
0.125,0.475,0.059375
0.216666666667,0.833333333333,0.180555555556
0.0111111111111,0.0555555555556,0.000617283950617
-0.8,0.9,-0.72
0.145454545455,0.518181818182,0.0753719008264
0.25,0.25,0.0625
0.285714285714,0.535714285714,0.15306122449
-0.145833333333,0.520833333333,-0.0759548611111
0.7,0.6,0.42
0.4,0.575,0.23
0.0104166666667,0.277083333333,0.00288628472222
0.05,0.45,0.0225
0.625,0.6,0.375
0.5,0.5,0.25
-0.155555555556,0.288888888889,-0.0449382716049
0.14,0.613333333333,0.0858666666667
-0.0658333333333,0.540833333333,-0.0356048611111
-0.09375,0.25,-0.0234375
0.2,0.2,0.04
-1.0,1.0,-1.0
-0.281818181818,0.560606060606,-0.157988980716
0.243303571429,0.680803571429,0.16564194037
0.5,1.0,0.5
-0.1,0.1,-0.01
-0.15,0.1,-0.015
0.2,0.233333333333,0.0466666666667
0.1,1.0,0.1
-0.05,0.45,-0.0225
0.308333333333,0.719444444444,0.221828703704
0.566666666667,0.6,0.34
0.3,0.4875,0.14625
0.333333333333,0.87962962963,0.293209876543
0.142857142857,0.317857142857,0.0454081632653
0.142857142857,0.317857142857,0.0454081632653
0.1,0.3,0.03
0.35,0.65,0.2275
-0.15,0.466666666667,-0.07
0.16,0.6,0.096
-0.0125,0.2375,-0.00296875
-0.225,0.625,-0.140625
0.233333333333,0.566666666667,0.132222222222
0.8,1.0,0.8
-0.0833333333333,0.345833333333,-0.0288194444444
0.275,0.4375,0.1203125
0.5,0.7,0.35
1.0,1.0,1.0
-0.2,0.6,-0.12
0.1,0.25,0.025
0.2,0.4,0.08
-0.6,0.9,-0.54
0.6,0.95,0.57
-0.291666666667,0.541666666667,-0.157986111111
0.136363636364,0.454545454545,0.0619834710744
-0.2,0.7,-0.14
-0.2,0.4,-0.08
0.425,0.55,0.23375
0.243303571429,0.680803571429,0.16564194037
0.55,0.75,0.4125
-0.75,1.0,-0.75
-0.155555555556,0.288888888889,-0.0449382716049
-0.10380952381,0.384761904762,-0.0399419501134
0.391666666667,0.666666666667,0.261111111111
0.5625,0.55,0.309375
0.8,1.0,0.8
0.1,0.6,0.06
0.488888888889,0.555555555556,0.271604938272
0.15,0.3,0.045
0.466666666667,0.55,0.256666666667
0.6,0.9,0.54
0.6,1.0,0.6
0.7,0.6,0.42
0.243303571429,0.680803571429,0.16564194037
0.0287878787879,0.384848484848,0.0110789715335
-0.0388888888889,0.297222222222,-0.0115586419753
0.125,0.75,0.09375
-0.231818181818,0.65,-0.150681818182
0.75,1.0,0.75
1.0,0.3,0.3
-0.5,0.75,-0.375
0.403333333333,0.56,0.225866666667
0.05,0.2,0.01
0.25,0.333333333333,0.0833333333333
0.8,0.75,0.6
-0.2,0.7,-0.14
0.45,0.9,0.405
-0.315740740741,0.576851851852,-0.182135631001
0.475,0.4875,0.2315625
-0.8,0.9,-0.72
-0.0714285714286,0.142857142857,-0.0102040816327
0.0833333333333,0.4,0.0333333333333
0.2,0.45,0.09
0.15,0.5,0.075
0.640625,0.55,0.35234375
-0.133333333333,1.0,-0.133333333333
0.25,0.333333333333,0.0833333333333
-0.5,1.0,-0.5
-0.075,0.594444444444,-0.0445833333333
0.225,0.825,0.185625
0.3,0.51875,0.155625
-0.155555555556,0.288888888889,-0.0449382716049
0.14,0.613333333333,0.0858666666667
-0.0833333333333,0.345833333333,-0.0288194444444
0.2,0.45,0.09
-0.25,0.5,-0.125
-0.25,0.3,-0.075
0.403333333333,0.893333333333,0.360311111111
0.218181818182,0.477272727273,0.104132231405
0.416666666667,0.5,0.208333333333
1.0,0.75,0.75
0.0416666666667,0.666666666667,0.0277777777778
0.2,0.5,0.1
0.144444444444,0.647222222222,0.093487654321
0.333333333333,0.35,0.116666666667
0.125,0.141666666667,0.0177083333333
-0.291666666667,0.541666666667,-0.157986111111
0.875,0.975,0.853125
-0.15,0.9,-0.135
0.148148148148,0.362962962963,0.0537722908093
0.5,0.6,0.3
0.4,0.533333333333,0.213333333333
0.4125,0.8,0.33
-0.0333333333333,0.266666666667,-0.00888888888889
0.1,0.8,0.08
0.216666666667,0.333333333333,0.0722222222222
0.257936507937,0.390476190476,0.100718065004
-0.6,0.9,-0.54
0.875,0.95,0.83125
-0.25,0.4125,-0.103125
-0.3,0.9,-0.27
-0.0357142857143,0.107142857143,-0.00382653061224
0.8,0.75,0.6
1.0,1.0,1.0
-0.6,0.8,-0.48
0.175324675325,0.464285714286,0.081400742115
-0.2,0.7,-0.14
0.25,0.5,0.125
0.5,0.5,0.25
-0.18,0.7,-0.126
-0.0972222222222,0.402777777778,-0.0391589506173
1.0,0.3,0.3
0.211111111111,0.416666666667,0.087962962963
0.0333333333333,0.441666666667,0.0147222222222
1.0,0.75,0.75
-0.1875,0.5,-0.09375
0.383333333333,0.583333333333,0.223611111111
0.5,0.5,0.25
0.285714285714,0.535714285714,0.15306122449
0.08125,0.2375,0.019296875
0.875,0.6,0.525
-0.170833333333,0.251388888889,-0.0429456018519
-0.5,1.0,-0.5
-0.25,0.4,-0.1
0.3125,0.333333333333,0.104166666667
0.14,0.613333333333,0.0858666666667
-0.5,0.533333333333,-0.266666666667
-1.0,1.0,-1.0
0.25,0.7,0.175
1.0,0.3,0.3
0.433333333333,0.733333333333,0.317777777778
0.85,1.0,0.85
0.75,0.45,0.3375
-0.0333333333333,0.333333333333,-0.0111111111111
0.1,0.4,0.04
0.5,1.0,0.5
0.285714285714,0.535714285714,0.15306122449
0.136363636364,0.454545454545,0.0619834710744
-0.166666666667,0.433333333333,-0.0722222222222
-0.05625,0.39375,-0.0221484375
0.285714285714,0.535714285714,0.15306122449
1.0,0.3,0.3
0.0952380952381,0.511904761905,0.0487528344671
-0.40625,0.59375,-0.2412109375
0.5,0.5,0.25
-1.0,1.0,-1.0
1.0,1.0,1.0
0.25,0.333333333333,0.0833333333333
0.45,0.75,0.3375
0.7,0.6,0.42
0.2,0.9,0.18
0.05,0.69,0.0345
-0.9375,1.0,-0.9375
0.207142857143,0.314285714286,0.0651020408163
0.375,0.5,0.1875
0.136363636364,0.454545454545,0.0619834710744
-0.15,0.7,-0.105
0.1,0.1,0.01
0.5,0.6,0.3
0.285714285714,0.535714285714,0.15306122449
0.15,0.65,0.0975
-0.236111111111,0.433333333333,-0.102314814815
0.133333333333,0.222222222222,0.0296296296296
-0.2,0.6,-0.12
0.35,0.4,0.14
0.25,0.375,0.09375
0.15,0.55,0.0825
0.24,0.76,0.1824
0.3,0.633333333333,0.19
-1.0,1.0,-1.0
0.168181818182,0.327272727273,0.055041322314
0.5,0.5,0.25
0.2,0.2,0.04
-0.025,0.494444444444,-0.0123611111111
-0.145833333333,0.833333333333,-0.121527777778
-0.2,0.55,-0.11
-0.6,0.8,-0.48
0.148148148148,0.362962962963,0.0537722908093
0.0333333333333,0.0666666666667,0.00222222222222
-0.2,0.675,-0.135
0.233333333333,0.45,0.105
-0.0255681818182,0.477272727273,-0.0122029958678
0.08,0.32,0.0256
0.5,1.0,0.5
0.1875,0.4375,0.08203125
-0.390476190476,0.526984126984,-0.205774754346
-0.2,0.8,-0.16
0.243303571429,0.680803571429,0.16564194037
0.14,0.613333333333,0.0858666666667
-0.125,0.375,-0.046875
0.31875,0.4125,0.131484375
-0.260101010101,0.618181818182,-0.160789715335
1.0,1.0,1.0
-0.291666666667,0.541666666667,-0.157986111111
-0.0833333333333,0.216666666667,-0.0180555555556
0.407142857143,0.714285714286,0.290816326531
0.35,0.55,0.1925
0.08125,0.575,0.04671875
-0.6,0.9,-0.54
0.267857142857,0.642857142857,0.172193877551
0.7,0.6,0.42
0.9375,0.8,0.75
0.1,0.825,0.0825
-0.1,0.9,-0.09
-0.2625,0.4875,-0.12796875
0.566666666667,0.866666666667,0.491111111111
0.5,0.9,0.45
0.65,0.75,0.4875
0.1,0.3,0.03
-0.075,0.2,-0.015
0.362121212121,0.65,0.235378787879
0.266666666667,0.541666666667,0.144444444444
0.5,1.0,0.5
-0.0483333333333,0.183333333333,-0.00886111111111
0.4,0.9,0.36
-0.5,1.0,-0.5
0.4,0.388888888889,0.155555555556
0.136363636364,0.477272727273,0.0650826446281
0.433333333333,0.833333333333,0.361111111111
0.15,0.55,0.0825
-0.445833333333,0.770833333333,-0.343663194444
0.610807291667,0.716666666667,0.437745225694
0.233333333333,0.333333333333,0.0777777777778
0.6,1.0,0.6
-0.5,0.5,-0.25
0.135606060606,0.336363636364,0.0456129476584
0.4,0.375,0.15
-0.166666666667,0.0666666666667,-0.0111111111111
-0.116666666667,0.241666666667,-0.0281944444444
0.285714285714,0.535714285714,0.15306122449
0.3125,0.8,0.25
0.644444444444,0.644444444444,0.415308641975
-0.03,0.76,-0.0228
0.166666666667,0.566666666667,0.0944444444444
0.2,0.3,0.06
0.133333333333,0.516666666667,0.0688888888889
0.0681818181818,0.352272727273,0.0240185950413
0.2,0.5,0.1
0.2,0.0833333333333,0.0166666666667
-0.0777777777778,0.294444444444,-0.0229012345679
0.425,0.75,0.31875
0.136363636364,0.454545454545,0.0619834710744
0.243303571429,0.680803571429,0.16564194037
0.5,0.5,0.25
-0.25,0.8,-0.2
0.416666666667,0.583333333333,0.243055555556
-0.14375,0.34375,-0.0494140625
0.136363636364,0.454545454545,0.0619834710744
0.366666666667,0.483333333333,0.177222222222
0.112121212121,0.251515151515,0.0282001836547
-0.7,0.666666666667,-0.466666666667
0.5,0.5,0.25
-0.125,1.0,-0.125
-0.0833333333333,0.341666666667,-0.0284722222222
-0.1,0.2,-0.02
0.243303571429,0.680803571429,0.16564194037
-0.139285714286,0.442857142857,-0.0616836734694
0.5,0.4,0.2
0.117142857143,0.462857142857,0.0542204081633
0.233333333333,0.461111111111,0.107592592593
0.61875,0.7,0.433125
0.1,0.6,0.06
0.25,0.3,0.075
0.7,0.6,0.42
0.25,0.5,0.125
0.266666666667,0.5,0.133333333333
0.335227272727,0.671717171717,0.225177915519
0.245138888889,0.547222222222,0.134145447531
0.243303571429,0.680803571429,0.16564194037
0.35,0.4,0.14
0.136363636364,0.454545454545,0.0619834710744
0.5,1.0,0.5
-0.25,1.0,-0.25
0.5,1.0,0.5
0.283333333333,0.55,0.155833333333
0.35,0.5,0.175
-1.0,1.0,-1.0
-0.2,0.675,-0.135
0.0694444444444,0.480555555556,0.0333719135802
0.25,0.25,0.0625
-0.388888888889,0.833333333333,-0.324074074074
0.24375,0.84375,0.2056640625
0.4,0.6,0.24
0.75,0.9,0.675
0.2,0.2,0.04
-0.6,0.8,-0.48
1.0,0.75,0.75
1.0,0.75,0.75
-0.6,0.9,-0.54
-0.291666666667,0.541666666667,-0.157986111111
0.15,0.65,0.0975
-0.2,0.8,-0.16
-0.338068181818,0.727272727273,-0.245867768595
-0.291666666667,0.541666666667,-0.157986111111
0.2,0.9,0.18
0.136363636364,0.454545454545,0.0619834710744
0.8,1.0,0.8
0.5,0.6,0.3
0.25,0.55,0.1375
0.166666666667,0.5,0.0833333333333
0.243303571429,0.680803571429,0.16564194037
0.25,0.25,0.0625
1.0,1.0,1.0
0.145454545455,0.518181818182,0.0753719008264
0.35,0.45,0.1575
0.136363636364,0.454545454545,0.0619834710744
0.875,0.9,0.7875
0.2,0.6,0.12
0.8,1.0,0.8
0.285714285714,0.535714285714,0.15306122449
0.325,0.8125,0.2640625
-0.5,1.0,-0.5
-0.2,0.6,-0.12
0.0214285714286,0.683928571429,0.0146556122449
0.2,0.5,0.1
0.136363636364,0.454545454545,0.0619834710744
0.243303571429,0.680803571429,0.16564194037
-0.261904761905,0.797619047619,-0.208900226757
0.208333333333,0.5,0.104166666667
0.0333333333333,0.62962962963,0.020987654321
0.1,0.6,0.06
0.5,0.5,0.25
0.2,0.5,0.1
0.291666666667,0.491666666667,0.143402777778
0.375,0.425,0.159375
-0.194444444444,0.527777777778,-0.10262345679
0.5,0.5,0.25
0.383333333333,0.583333333333,0.223611111111
1.0,0.7,0.7
0.3125,0.5,0.15625
0.8,0.75,0.6
0.3,0.525,0.1575
0.5,0.75,0.375
0.00428571428571,0.564285714286,0.00241836734694
-0.2,0.4,-0.08
0.375,0.5,0.1875
0.0681818181818,0.227272727273,0.0154958677686
-0.0568181818182,0.352272727273,-0.0200154958678
0.207142857143,0.314285714286,0.0651020408163
-0.1,0.2,-0.02
1.0,0.39,0.39
-0.25,0.5,-0.125
0.25,0.333333333333,0.0833333333333
0.5,0.5,0.25
-0.0972222222222,0.644444444444,-0.0626543209877
0.118181818182,0.3,0.0354545454545
0.25,0.25,0.0625
0.225,0.7,0.1575
0.6,1.0,0.6
-0.075,0.658333333333,-0.049375
0.2,0.522222222222,0.104444444444
0.183333333333,0.5,0.0916666666667
0.136363636364,0.454545454545,0.0619834710744
0.333333333333,0.716666666667,0.238888888889
0.2,0.55,0.11
0.243303571429,0.680803571429,0.16564194037
-0.4,0.433333333333,-0.173333333333
0.0046875,0.425,0.0019921875
0.1,1.0,0.1
-0.6,0.6,-0.36
-0.0318181818182,0.627272727273,-0.019958677686
0.5,0.5,0.25
0.333333333333,0.666666666667,0.222222222222
0.15,0.7125,0.106875
0.3,0.6,0.18
0.516666666667,0.5,0.258333333333
0.520833333333,0.666666666667,0.347222222222
0.14,0.613333333333,0.0858666666667
1.0,1.0,1.0
0.1,0.1,0.01
0.6,0.8,0.48
0.75,0.875,0.65625
0.14,0.613333333333,0.0858666666667
0.6,0.75,0.45
-0.1,0.55,-0.055
-0.145833333333,0.770833333333,-0.112413194444
0.275,0.4375,0.1203125
0.416666666667,0.75,0.3125
0.5,0.5,0.25
0.3125,0.50625,0.158203125
0.333333333333,0.5,0.166666666667
-0.15,0.235714285714,-0.0353571428571
0.2,0.1,0.02
-0.125,0.375,-0.046875
-0.28125,0.788194444444,-0.2216796875
0.0046875,0.425,0.0019921875
0.133333333333,0.333333333333,0.0444444444444
0.4,0.8,0.32
0.05,0.1625,0.008125
0.5,0.6,0.3
0.333333333333,0.4,0.133333333333
0.136363636364,0.454545454545,0.0619834710744
0.05,0.4,0.02
0.2,0.5,0.1
0.45,0.5,0.225
-0.388888888889,0.833333333333,-0.324074074074
-1.0,1.0,-1.0
0.5,0.566666666667,0.283333333333
0.216666666667,0.533333333333,0.115555555556
-0.8,1.0,-0.8
